Quarter,State,Total_Crashes,Num_Injured,Num_Killed,Total_Vehicles_Involved,SPV,DAD,PWR,FTQ,Other_Factors,Quarter_Num,Year,Quarter_Date,Total_Casualties,Casualty_Rate,Fatality_Rate,Vehicles_per_Crash,Total_Factors,SPV_Prop,DAD_Prop,PWR_Prop,FTQ_Prop,Other_Factors_Prop,Quarter_Sin,Quarter_Cos,Severe_Crash,High_Casualty,State_Encoded,State_Adamawa,State_Akwa Ibom,State_Anambra,State_Bauchi,State_Bayelsa,State_Benue,State_Borno,State_Cross River,State_Delta,State_Ebonyi,State_Edo,State_Ekiti,State_Enugu,State_FCT,State_Gombe,State_Imo,State_Jigawa,State_Kaduna,State_Kano,State_Katsina,State_Kebbi,State_Kogi,State_Kwara,State_Lagos,State_Nasarawa,State_Niger,State_Ogun,State_Ondo,State_Osun,State_Oyo,State_Plateau,State_Rivers,State_Sokoto,State_Taraba,State_Yobe,State_Zamfara,Region,Region_Encoded,Region_North East,Region_North West,Region_South East,Region_South South,Region_South West
3,10,43.71226783270782,64.06208532119403,19.943586298890533,32.60108811157812,22.248939789426807,-0.008134976677198,-0.0180969483923796,-1.764697806691838,12.926712545949918,1.042165856965921,2024.0179522788424,13,77.02767972820384,2.342867268440143,0.2418455113336952,0.8096279189143291,34.21103175890808,0.6285374995780693,-0.0001185330319912,0.0001952366271552,-0.0042471721956214,0.3661461765501817,1.0130524211397307,-0.0034017132090224,1.0055049160493528,0.0138003457004976,9.801766992089163,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0053034293238774,0,0,1,False,0
7,35,56.49804926960866,296.50978439257415,40.7554920630384,62.8913365165479,-0.0540907123390355,0.0073142410345721,0.0012147848159654,35.00259316616245,33.64718067405995,2.9717020445593243,2021.0081453948883,3,336.06381900843616,5.406891608456368,0.1211659930595352,1.2093164896290396,64.00518095759911,0.002086248169214,-6.207689883097511e-06,1.0283127059197288e-05,0.5037438459916318,0.4985301055951645,-0.97356373586797,-0.0293480634300211,1.0005123512175431,0.9912514677169024,35.15285104447934,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9736540480114184,1,0,0,False,0
6,17,103.9433274058708,300.06943900246773,53.25860879939162,194.45932651761865,135.7965708951202,-0.0003513636693609,-0.0314868974206806,-0.0752929019802934,58.43126608957021,1.9643946583070968,2023.029995860368,10,345.7112665975082,1.515714913330984,0.1514189672253173,1.8125700283547717,194.55969890366651,0.702057310991531,-0.0001142097699117,0.000225551699593,-0.0042697121723336,0.2978703621063808,-0.0034372606008792,-0.9743455947908454,1.00333461538644,0.9934472682412682,16.97895207393611,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.1156778986720277,0,1,0,False,0
7,6,52.10962858704113,160.87177792784053,17.922540901587702,51.867346183020246,1.5217247766125914,-0.001433702004751,-0.0312486302453717,37.59316770908905,14.71225551461978,3.0043086518351743,2020.989103869672,3,182.48962515873683,3.6477060446368266,0.1032029311304003,0.9861465524312768,52.64235657343833,0.0235529386548116,-0.0001288578159444,0.0001509127256682,0.7044734467018754,0.2830332099182117,-1.0073985493752855,0.0026660666168266,0.99837610508935,0.0110087259464894,5.699336527165615,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133743828344641,0,0,0,False,0
7,17,93.75768808066246,308.84312016421603,64.5751726402363,138.39073460752152,1.0461720960495946,1.986180364472296,0.0041709879760184,87.90406170507035,47.69531012382932,3.0101647150036857,2020.9613251862309,3,376.7292542608796,3.86456390426732,0.1731844348324339,1.4534938273329054,139.97254854531027,0.0045980253195984,0.0144598617060339,0.0003580721632526,0.6490363186497827,0.3349087564348316,-0.9960684542900844,-0.0198008339494169,1.0017196424394377,1.016159721848442,16.94299754646719,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0852340729774075,0,1,0,False,0
11,17,129.0,510.0,62.0,221.0,0.0,0.0,0.0,142.0,79.0,4.0,2021.0,4,572.0,2.588235294117647,0.1083916083916083,1.7131782945736431,221.0,0.0,0.0,0.0,0.6425339366515838,0.3574660633484163,-2.4492935982947064e-16,1.0,1.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0,1,0,False,0
8,5,11.501205673950269,16.460155511551076,0.9620109147945776,0.3948397667743995,-1.8450974326093896,-0.0172467455982296,0.0340743173804774,14.504473275234291,0.6885454012545599,3.051218588739092,2022.0278379375195,7,14.09322738054701,17.285529057414635,0.0594009489479906,0.0007488557938222,13.47715778728482,-0.0036773679848417,-2.842768006786763e-06,-0.0002761178754371,1.004563205262461,-0.0044967947871038,-0.9750748167560968,0.0037751063583685,-0.0063876889010843,0.005838607263114,5.132136054571495,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.022231431346693,0,0,0,True,0
3,14,273.0,504.0,62.0,368.0,280.0,0.0,0.0,2.0,86.0,1.0,2024.0,13,566.0,1.5380434782608696,0.1095406360424028,1.347985347985348,368.0,0.7608695652173914,0.0,0.0,0.0054347826086956,0.233695652173913,1.0,6.123233995736766e-17,1.0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,False,0
2,36,16.76620979050356,109.86725330884912,13.94934424435846,22.52734223772477,14.010115919913858,0.0026535231320061,0.0400682550196113,-0.5189706542427023,10.33996590696373,1.0065989074095882,2023.015273502516,9,130.93670957966893,7.046929028952274,0.1124247941685822,1.19719759317187,24.93489005035264,0.5913400363836689,0.00020581506917,-0.0001302723531608,0.0073247108332432,0.4114635619482292,1.0014558674114673,-0.0106612638839001,1.0011470501027435,0.0020704624337169,36.02159444223444,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0038349892109637,0,1,0,False,0
0,28,115.0,290.0,43.0,152.0,96.0,0.0,0.0,2.0,54.0,1.0,2021.0,1,333.0,2.1907894736842106,0.1291291291291291,1.3217391304347823,152.0,0.631578947368421,0.0,0.0,0.0131578947368421,0.3552631578947368,1.0,6.123233995736766e-17,1.0,1.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5.0,0,0,0,False,1
7,30,137.0,344.0,58.0,159.0,0.0,0.0,4.0,88.0,67.0,3.0,2021.0,3,402.0,2.5283018867924527,0.1442786069651741,1.1605839416058394,159.0,0.0,0.0,0.0251572327044025,0.5534591194968553,0.4213836477987421,-1.0,-1.8369701987210292e-16,1.0,1.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5.0,0,0,0,False,1
4,24,145.04581770350995,268.70815043521566,47.07916255345238,145.04782474326686,75.26801148825157,0.0047220065315563,0.015704116214281,2.6157232740102145,67.02128593062963,1.9869543972916035,2020.98528771036,2,313.1736853609186,1.563428374961174,0.1513733212174455,1.0022011903217474,145.38730575966323,0.517713189821243,-0.0002143876463413,-1.4693139637678388e-05,0.0312503676817456,0.46018759402549,0.0149335519486929,-1.0288721061159594,0.9979410193425592,0.9895554426653806,23.81791824016891,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5.035638021417233,0,0,0,False,1
0,20,71.0469759048293,292.27283968611533,29.071510287728213,95.9080434325031,74.53336495220977,0.0030319446156323,-0.0085235783591436,0.0163942620905655,18.82885541255824,1.0214898065998783,2021.0386618491905,1,309.69393205779994,2.0321713361480223,0.092070562624011,1.3079725210798496,93.30305210788336,0.785984425985839,-0.000240396806576,-9.612661788705156e-05,0.0159331721618561,0.2014596512203505,0.9930416383728478,0.0207493289527563,1.0063816171328286,0.9815207786143344,20.1357557096973,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.969976768748426,0,1,0,False,0
13,27,200.3328094243977,516.4679940327685,101.82629811702976,377.4704926149899,266.22900474437245,-0.014439807242312,-0.0171416809224518,-0.8307552432211779,115.15810438036912,3.974509256377686,2022.9983302942264,12,625.6519876472399,0.881944048500598,0.1626549145781907,1.888655910018546,376.1676566529485,0.7034197466843571,-5.078160113233057e-05,-0.0001307953050132,0.0113933194110046,0.3082322839206268,0.0095879084633043,1.0090705269442688,1.0022883855371678,0.9914054569280998,26.83792276849432,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5.001525370073435,0,0,0,False,1
12,35,57.0,237.0,35.0,68.0,25.0,0.0,0.0,0.0,43.0,4.0,2022.0,8,272.0,4.0,0.1286764705882352,1.1929824561403508,68.0,0.3676470588235294,0.0,0.0,0.0,0.6323529411764706,-2.4492935982947064e-16,1.0,1.0,1.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1,0,0,False,0
7,1,83.26537059171875,208.1694939156717,25.70589889328748,93.33151263663488,-0.4167672855150308,-0.020263400326028,0.016903222111351,67.02324872772974,27.80002169922368,2.971612459929461,2020.9745999065535,3,233.44875658977253,2.301129614133866,0.1084767208438645,1.1784419731711109,93.89004871596345,0.0139784525586743,0.0001321292671608,0.0002412290142707,0.7026615616682441,0.3101575634813151,-0.9849206882648072,-0.0054933744758644,1.005596002205494,0.9806840354468794,0.9889100072345288,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9887841905124792,1,0,0,False,0
5,27,239.0,595.0,90.0,344.0,2.0,0.0,0.0,243.0,99.0,2.0,2022.0,6,685.0,1.9912790697674416,0.1313868613138686,1.4393305439330544,344.0,0.005813953488372,0.0,0.0,0.7063953488372093,0.2877906976744186,1.2246467991473532e-16,-1.0,1.0,1.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0,False,1
1,31,74.26360622870709,272.7332772981033,35.425178104667346,77.43881148788093,0.1604873865112797,0.0042654248085608,-0.0468930598928987,26.58840818592724,49.759170983581214,1.0337007999673642,2021.9522861053424,5,308.17653765259394,4.493740611005613,0.1198971542499698,1.035655752270778,79.95575728412318,0.016119473120953,6.547508569399685e-05,-0.0001594352787269,0.3499464471403389,0.6440986785234065,1.002093574202543,0.0153254047534342,0.9940085983375614,1.0059129237911069,31.05122611329878,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0016854070127592,0,0,0,False,0
5,31,61.60138571467896,185.501256696008,38.875230585623214,77.41888155878507,-1.3410077897433388,-0.0035073080192944,0.987191897773989,25.846846692034543,46.23513201012948,1.968971630400028,2022.0036001093608,6,227.8783538100818,3.2540647994727028,0.1741622943386516,1.199527876241073,77.13782301240244,-0.0019027952042264,0.0001760746255815,0.013117014606116,0.3542007260131666,0.6327286852614475,-0.0065242209407908,-0.9947761959931134,1.0010435014881092,0.9884791943371386,31.145378238411368,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0060095997168243,0,0,0,False,0
12,9,48.0,174.0,30.0,56.0,27.0,0.0,0.0,0.0,29.0,4.0,2022.0,8,204.0,3.642857142857143,0.1470588235294117,1.1666666666666667,56.0,0.4821428571428571,0.0,0.0,0.0,0.5178571428571429,-2.4492935982947064e-16,1.0,1.0,0.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0,True,0
6,27,282.9285136267561,621.4501922599162,96.5196342460002,502.6730460468792,339.71812933932733,0.0071995254739965,0.0138143097119015,2.4566196661345177,160.62853580089842,2.012765155842217,2022.9472824331112,10,712.9201397451914,1.6973686122408855,0.1361854428346542,1.7619519562542436,501.1460368277414,0.6908594257784875,-2.183820187830079e-05,-0.0001687325250561,0.0060072692310738,0.3178256561782184,-0.0056215626921235,-1.029078012933594,0.992713178621646,0.9890887321812636,26.995170535955097,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4.9837496133054495,0,0,0,False,1
13,6,40.60655323680289,112.17479504199876,23.49367216693156,38.0806720573694,28.27788182720539,-0.006681210960412,0.0425587415088763,-1.5021085080402818,14.771420710568314,3.9931951344369616,2022.999244227195,12,137.4321060810469,2.292009340012821,0.1673732528901509,1.0076326726053997,44.651257153617415,0.6424943270559338,-7.184528824769653e-05,0.0002314132232155,-0.0005052960591961,0.3543908405912612,0.0121147956473899,1.0021104458172192,0.9918500008669912,0.0026161006767395,5.883578701769851,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005170840613663,0,0,0,False,0
0,12,31.0,101.0,13.0,41.0,29.0,1.0,0.0,0.0,11.0,1.0,2021.0,1,114.0,2.7804878048780486,0.1140350877192982,1.3225806451612905,41.0,0.7073170731707317,0.024390243902439,0.0,0.0,0.2682926829268293,1.0,6.123233995736766e-17,1.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0,False,1
9,12,30.56732760141901,53.25147103770151,22.521906167102784,50.25272583465551,26.81578442878862,1.0117317806618122,0.0434526213273744,0.0849072019146278,20.979418414685423,3.0238038720549976,2023.029927358032,11,74.34333436671555,1.474990555017485,0.3021713331286459,1.7147113993408163,50.243488663618365,0.555549054466371,0.0199575141653671,-0.0004216755513252,-0.0135180825241239,0.4232780826384542,-0.9894994881384366,0.0022866470634536,0.9975133211231092,0.0024909521536845,11.99600323412902,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.9469153757423125,0,0,0,False,1
10,2,22.0,28.0,7.0,24.0,15.0,0.0,0.0,1.0,8.0,4.0,2020.0,0,35.0,1.4583333333333333,0.2,1.0909090909090908,24.0,0.625,0.0,0.0,0.0416666666666666,0.3333333333333333,-2.4492935982947064e-16,1.0,1.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0,True,0
5,30,168.82641559524694,383.4635535606081,65.02801325571751,195.88360507460047,0.280381663159019,0.0026207043664083,4.020763290130994,105.2604112259812,86.63558872887454,1.9915357647060423,2021.94957492394,6,443.798733212856,1.9674410181884907,0.145872023991074,1.1568618130468724,196.79249237383095,-0.0015965545261566,-0.0002283745290575,0.020723014732976,0.5455056432266397,0.4349930391489081,-0.0063541904701336,-0.9990028021555646,1.0013621014022087,0.984226121394469,29.676789419248983,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4.960852872988091,0,0,0,False,1
2,17,129.0,400.0,26.0,226.0,185.0,0.0,0.0,0.0,41.0,1.0,2023.0,9,426.0,1.8849557522123888,0.0610328638497652,1.751937984496124,226.0,0.8185840707964602,0.0,0.0,0.0,0.1814159292035398,1.0,6.123233995736766e-17,1.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0,1,0,False,0
10,36,55.46723059484803,249.27755123566968,39.659938778427495,74.06622557976716,42.92874716583538,-0.0046344670617091,-0.066167544837038,-0.2345858935556227,30.680981120882336,3.9924684465028624,2019.981657783411,0,292.78737577550635,3.870355358078183,0.1371084616497452,1.3088533034849197,70.20061518289815,0.5509112277376305,0.0001732509992336,-5.8642460892716406e-05,0.0050434613886983,0.4433402608141266,0.002289449369341,0.9921136445513172,1.0093044959650206,0.9911348908903944,35.61399833901243,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0189909928818315,0,1,0,False,0
9,6,55.12888904404004,181.6195757587274,11.923791144797296,55.78602049803741,44.16898456207986,0.0044478023367401,-0.0216939291010055,0.2802211957400994,13.56192310860903,2.9857231162622213,2022.9940275338604,11,187.81200669595583,1.1116977451515595,0.0712101850015434,1.0337887828958672,56.26707484873027,0.7682016754917966,0.0001502322915677,0.0002748708230476,0.0022184853494187,0.2236645484434858,-1.0147618232631976,-0.0278505215275726,0.9934855370750916,0.002333390745875,6.157217570832169,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480580342593565,0,0,0,False,0
2,11,55.0,183.0,41.0,94.0,25.0,0.0,0.0,0.0,69.0,1.0,2023.0,9,224.0,2.382978723404255,0.1830357142857142,1.709090909090909,94.0,0.2659574468085106,0.0,0.0,0.0,0.7340425531914894,1.0,6.123233995736766e-17,1.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0,True,0
11,24,157.0406522628536,263.7196187618077,42.034222070850994,155.0498350119975,1.431971835709045,0.0001415025120977,2.989030001495987,84.2407105009939,66.47602081877376,4.008163724391802,2021.0047210852824,4,296.45314479731263,1.032385070522283,0.1397808939715308,0.9847557556024956,154.1683107917329,0.0143168261438675,7.796996501762787e-05,0.0191322407041131,0.5321074875080493,0.432270944732747,-0.00951931777703,1.006559993900953,0.9971274642386312,0.996411562605952,24.076452149924563,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5.012519623811023,0,0,0,False,1
3,0,19.0,45.0,5.0,17.0,6.0,0.0,0.0,0.0,11.0,1.0,2024.0,13,50.0,2.9411764705882355,0.1,0.8947368421052632,17.0,0.3529411764705882,0.0,0.0,0.0,0.6470588235294118,1.0,6.123233995736766e-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,1,False,0
13,32,16.84770580338144,28.36014697440331,2.392807108031505,16.41220645453996,10.711421752933568,-0.0064818271276827,-0.0180774248798945,-1.239919266028655,5.854621536226119,4.019077131627936,2022.9951466898715,12,33.98286378520197,3.258519168145614,0.0988635836348506,1.0510832661835268,16.910403715503037,0.5903763364022601,2.015876547494537e-05,-0.0003021264061538,0.0175431516309658,0.4121930352629271,-0.0399098366308762,1.0258757581316738,0.0053224536538851,-0.0080559073289514,31.931519637141864,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3.992008362182836,0,0,0,True,0
10,33,32.0,138.0,47.0,60.0,49.0,0.0,0.0,0.0,11.0,4.0,2020.0,0,185.0,3.083333333333333,0.254054054054054,1.875,60.0,0.8166666666666667,0.0,0.0,0.0,0.1833333333333333,-2.4492935982947064e-16,1.0,1.0,0.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.0,0,1,0,False,0
10,31,45.0,123.0,17.0,48.0,18.0,2.0,0.0,0.0,28.0,4.0,2020.0,0,140.0,2.9166666666666665,0.1214285714285714,1.0666666666666669,48.0,0.375,0.0416666666666666,0.0,0.0,0.5833333333333334,-2.4492935982947064e-16,1.0,1.0,0.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,False,0
5,9,66.0,173.0,32.0,96.0,1.0,0.0,2.0,35.0,58.0,2.0,2022.0,6,205.0,2.1354166666666665,0.1560975609756097,1.4545454545454546,96.0,0.0104166666666666,0.0,0.0208333333333333,0.3645833333333333,0.6041666666666666,1.2246467991473532e-16,-1.0,1.0,0.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0,True,0
1,31,75.04095815790082,265.83829927403093,36.96234549295918,75.44850456545439,2.8624398519606222,-0.0038698911220224,0.0196486214290375,25.88139815718143,50.64949278526981,0.9804236023896352,2021.9988770239015,5,310.9511071288694,4.863708947347802,0.1175132923727107,1.0419864747319358,73.99878850428604,0.0089541261273553,-9.088303838002358e-05,-0.0001155396034568,0.3270490204557345,0.6436798678211983,0.9798487870334448,0.0078045147343707,0.9994224742889672,1.0066124214671976,31.49398032685996,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0249319637689261,0,0,0,False,0
1,7,25.0,114.0,25.0,26.0,0.0,0.0,0.0,15.0,11.0,1.0,2022.0,5,139.0,5.346153846153846,0.1798561151079136,1.04,26.0,0.0,0.0,0.0,0.5769230769230769,0.4230769230769231,1.0,6.123233995736766e-17,1.0,0.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,False,0
2,0,12.0,45.0,16.0,14.0,7.0,0.0,0.0,0.0,7.0,1.0,2023.0,9,61.0,4.357142857142857,0.2622950819672131,1.1666666666666667,14.0,0.5,0.0,0.0,0.0,0.5,1.0,6.123233995736766e-17,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,1,False,0
10,3,72.0,152.0,20.0,83.0,43.0,1.0,0.0,0.0,39.0,4.0,2020.0,0,172.0,2.072289156626506,0.1162790697674418,1.1527777777777777,83.0,0.5180722891566265,0.0120481927710843,0.0,0.0,0.4698795180722891,-2.4492935982947064e-16,1.0,1.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,1,False,0
1,19,92.0,417.0,138.0,124.0,0.0,0.0,1.0,80.0,43.0,1.0,2022.0,5,555.0,4.475806451612903,0.2486486486486486,1.3478260869565215,124.0,0.0,0.0,0.0080645161290322,0.6451612903225806,0.3467741935483871,1.0,6.123233995736766e-17,1.0,1.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0,1,0,False,0
3,33,24.0,122.0,41.0,52.0,41.0,0.0,0.0,0.0,11.0,1.0,2024.0,13,163.0,3.1346153846153846,0.2515337423312883,2.1666666666666665,52.0,0.7884615384615384,0.0,0.0,0.0,0.2115384615384615,1.0,6.123233995736766e-17,1.0,0.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.0,0,1,0,False,0
10,19,102.80803735054006,499.7280168459631,194.1055788387084,132.40672894843365,90.4925303367408,-0.0048989372887159,-0.0161639424957328,2.569970576690173,37.03770582188183,4.018076152187724,2020.0179505364067,0,684.515326388563,5.139407368432725,0.2825907414381121,1.2743681368966644,129.04885099190716,0.6857496902274123,7.211942275987864e-05,8.7538337697694e-05,0.0177682040723984,0.3018488044392895,0.0176615924191739,0.9997562953804292,0.9993829118563098,0.9845572651851696,18.688665060290983,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.027142863600242,0,1,0,False,0
12,10,55.0,118.0,19.0,61.0,16.0,0.0,0.0,0.0,45.0,4.0,2022.0,8,137.0,2.2459016393442623,0.1386861313868613,1.1090909090909091,61.0,0.2622950819672131,0.0,0.0,0.0,0.7377049180327869,-2.4492935982947064e-16,1.0,1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,1,False,0
4,35,32.0,168.0,17.0,47.0,24.0,0.0,0.0,0.0,23.0,2.0,2021.0,2,185.0,3.9361702127659575,0.0918918918918919,1.46875,47.0,0.5106382978723404,0.0,0.0,0.0,0.4893617021276595,1.2246467991473532e-16,-1.0,1.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1,0,0,False,0
9,23,73.0,222.0,51.0,110.0,30.0,0.0,0.0,0.0,80.0,3.0,2023.0,11,273.0,2.481818181818182,0.1868131868131868,1.5068493150684932,110.0,0.2727272727272727,0.0,0.0,0.0,0.7272727272727273,-1.0,-1.8369701987210292e-16,1.0,1.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,False,0
4,3,66.0,138.0,18.0,100.0,37.0,0.0,0.0,0.0,63.0,2.0,2021.0,2,156.0,1.56,0.1153846153846153,1.5151515151515151,100.0,0.37,0.0,0.0,0.0,0.63,1.2246467991473532e-16,-1.0,1.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,1,False,0
4,10,29.0,82.0,15.0,35.0,20.0,0.0,0.0,0.0,15.0,2.0,2021.0,2,97.0,2.771428571428572,0.1546391752577319,1.206896551724138,35.0,0.5714285714285714,0.0,0.0,0.0,0.4285714285714285,1.2246467991473532e-16,-1.0,1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,1,False,0
